Id,SalePrice
1461,126810.12478000733
1462,153744.76402957592
1463,184924.98334787518
1464,190534.7675402168
1465,175897.69627330932
1466,183017.62793963333
1467,174861.4418086524
1468,158839.38858441042
1469,185307.04807321134
1470,124264.6765091142
1471,202982.61554184594
1472,92956.36255747387
1473,97410.1174318873
1474,144924.47566747546
1475,129263.07268989609
1476,374362.44336574065
1477,245240.2092533646
1478,289552.1680919751
1479,279975.36984835967
1480,481086.0055316214
1481,322244.41473127407
1482,206091.76126804805
1483,165351.78940609907
1484,173669.97300004162
1485,179856.51762299959
1486,186139.93385717834
1487,321392.70526223513
1488,229412.64405223198
1489,215374.2708759805
1490,218084.98622973263
1491,199686.63231553405
1492,91489.96048898334
1493,199071.69312224246
1494,324966.8617767023
1495,302468.84638541535
1496,254478.34342697097
1497,194564.892734004
1498,153315.8011042658
1499,156928.5955718168
1500,150600.5658435147
1501,170861.943875786
1502,165316.49930061735
1503,306882.5213389955
1504,227316.35916044432
1505,232797.72833965076
1506,196245.05338526284
1507,246177.68381511234
1508,192330.43915908225
1509,161835.21236013313
1510,143348.44618286734
1511,146569.67666367034
1512,169037.71900062697
1513,143824.83639076017
1514,146023.71720656188
1515,193873.48862782365
1516,155993.76979789117
1517,161974.4387599645
1518,138009.00935806806
1519,240310.58318044557
1520,138117.32857461585
1521,138164.98851637507
1522,165421.874657699
1523,108021.51772035364
1524,114215.14342232911
1525,125748.30446844577
1526,114427.26465399218
1527,113124.55395896506
1528,123908.47946014426
1529,148173.27077637022
1530,171819.33371505258
1531,134086.95701594074
1532,98331.87813143714
1533,147227.18002426982
1534,119676.24269755467
1535,154432.83327987336
1536,113610.83975473036
1537,87932.29072740156
1538,133518.1972296845
1539,192472.83115426678
1540,132458.1006522826
1541,129807.53006734117
1542,135147.4528710363
1543,197330.91714076395
1544,75845.50126469645
1545,100246.80708212015
1546,138465.93851298594
1547,149219.9054708431
1548,134142.9221731756
1549,109311.85467791055
1550,141571.2819695717
1551,104197.8047880788
1552,143705.8989588566
1553,147913.91271780813
1554,113520.40251586867
1555,186984.00637754952
1556,101133.12778553873
1557,102805.11039474756
1558,96595.28612908078
1559,102404.46041595307
1560,130347.45201503861
1561,156661.23898364135
1562,125239.75610507476
1563,120167.71059374492
1564,160452.4898737232
